ad_id,district,khoroo,mylocation,office_name,price,area,price_m2,progress_cons,title,ad_text,clean_coords,url,date,time
7251972,Сүхбаатар,,Бага тойрог,,1460,209,6.99,Ашиглалтад орсон,Төв шуудангийн хажууд 209мкв оффис,"Хотын төвд төв шуудангийнг хажууд 209мкв оффис 1мкв 7 саяд худалдана.
Жич: Үнэ буухгүй ба бодит хэмжээсээр 225мкв талбай байгаа
Давуу талууд:
-Төв зам дагуу оффис
-Урагшаа , хойшоо , зүүн харсан цонхтой",47.922769 106.917593,https://www.unegui.mn/adv/7251972_khuzhirbulangiin-tsergiin-angiin-urd-zam-daguu-obekt/?p=5,6/16/2025,0:06
9450024,Хан-Уул,,Яармаг,,330,66,5,Ашиглалтад орсон,Яармаг сидней тауэрт 66 мкв талбай,"Яармаг сидней тауэрт 66 мкв талбай худалдана.
3 давхарт
Мкв үнэ: 5 сая",47.872371 106.814446,https://www.unegui.mn/adv/9450024_iaarmag-sidnei-tauert-66-mkv/?p=5,6/15/2025,21:19
9067208,Чингэлтэй,,"40, 50 мянгат",Хишиг төв,359,63,5.7,Ашиглалтад орсон,Хишиг оффис-т 63.85мк талбай,"📍ЧД, 2-р хороо Бөмбөгөр худалдааны төвийн зүүн талд
""Хишиг"" оффист 7 давхарт оффис, үйлчилгээний талбай худалдана.
♦️Хотын төвд
♦️63.85 мкв
♦️Хойшоо харсан 2 цонх
♦️Машины зогсоол чиптэй
♦️Гэрчилгээ бэлэн
📌 Бэлэнд болон банкаар авч болно.
📌 50% бартер оролцуулж болно.
📌 50% бэлэн үлдэгдэл 50% 2 жилийн хугацаатай хувь лизинг хийх боложтой.
💎 359,000,000₮
💎 Бэлэн болон банкаар
💎 Үнэ бууна!!!",47.919584 106.86488,https://www.unegui.mn/adv/9067208_khishig-offis-t-uilchilgee-offisyn-zoriulalttai-talbai-zarna/?p=5,6/15/2025,20:57
9449514,Чингэлтэй,6,Тэнгис,,210,55,3.82,Ашиглалтад орсон,"Төвийн бүсэд байрлалтай оффис, үйлчилгээний талбай","🏢 Төвийн бүсэд байрлалтай оффис, үйлчилгээний талбай зарна!
📐 Талбай: 50.5 м²
📌Баянбүрдийн баруун урд байрлалтай Логос төв
🏙 Байрны давхар: 13 давхарын 9 давхарт
🧱 Фасад: Орчин үеийн металл фасад
🚗 Зогсоол: Машины зогсоол сайтай
🏢 Зориулалт: Оффис болон үйлчилгээний чиглэлээр ашиглах бүрэн боломжтой
✔️ 24 цаг ажиллах боломжтой
✔️ 24 цаг харуул хамгаалалттай
✔️ 170° хойшоо болон зүүн харсан том цэлгэр цонхоор харагдах үзэмж сайтай
✔️ Лифттэй, төвийн дулаантай
✔️ Байршил сайтай — харилцагч, үйлчлүүлэгч татахад тохиромжтой
✔️ Оффис тавилгатай
✔️ Шинэ засалтай цэвэрхэн
✔️ Дэлгүүр үйлчилгээтэй орхон
Үнэ: 210сая ярилцах боломжтой.
📍Бизнесээ эхлүүлэхэд бэлэн орчин энд байна!
📩 Дэлгэрэнгүй мэдээлэл, үзэх цаг товлох бол шууд зурвас бичээрэй!",47.927104 106.908705,https://www.unegui.mn/adv/9449514_toviin-bused-bairlaltai-offis-uilchilgeenii-talbai-zarna/?p=5,6/15/2025,19:17
9335623,Чингэлтэй,5,5-р сургууль,MN tower,975,130,7.5,Ашиглалтад орсон,Mn tower-т оффис 130мк талбай,"📍Хотын А зэрэглэлийн бүс тэнгис кино театрийн урд MN tower-т 130мкв оффис худалдана.
-15 давхарт төв замруугаа болон баруун харсан харууцтай
-4 өрөө
Үнэ:1мкв 7,500,000",47.92397 106.902687,https://www.unegui.mn/adv/9335623_mn-tower-t-130m2-offis-khudaldana/?p=5,6/15/2025,18:17
9361328,Баянгол,18,Модны 2,,150,30,5,Ашиглалтад орсон,Модны 2 т төв зам дагуу оффис болон бусад чиглэлээр ашиглах 30 м2 байр,30 м2 засвар хийгдсэн байр,47.920317 106.884876,https://www.unegui.mn/adv/9361328_modny-2-t-tov-zam-daguu-offis-bolon-busad-chigleleer-ashiglakh-30-m2-bair-zarna/?p=5,6/15/2025,18:13
9420672,Баянгол,,10-р хороолол,,385,70,5.5,Ашиглалтад ороогүй,Бгд оффисын талбай,"🏢 Оффисын талбай худалдана
📍 10-р хороолол, E-Mart-ийн урд
🆕 Шинээр ашиглалтад орж байгаа барилга
Бартерт LAND 300 г.м сонсоно",47.916801 106.864485,https://www.unegui.mn/adv/9420672_offisyn-talbai-khudaldana/?p=5,6/15/2025,17:19
9449131,Чингэлтэй,1,Тэнгис,Найман шарга,495,128,3.87,Ашиглалтад орсон,Найман шаргад 128 мкв оффис,"📍 ЧД, Найман шарга, Голомт банктай байранд ОФФИС ҮЙЛЧИЛГЭЭНИЙ ТАЛБАЙ зарна.
128м2 | 3 давхарт | лифттэй | урагш, зүүн харууцтай
💰м2-3.870.000 мнт
💰Нийт үнэ: 495.000.000 сая | бартер сонсоно
✅ Бүх төрлийн үйлчилгээ явуулах боломжтой
✅ Дотроо 00-той
✅ Оффис 4 өрөө
✅ Амрах 1 өрөө
✅ Агуулах
✅ Том заалтай",47.911627 106.922441,https://www.unegui.mn/adv/9449131_valft-arilzhaa-naiman-shargad-offis/?p=5,6/15/2025,16:12
9322097,Сүхбаатар,,Талбай,Business tower,1100,120,9.17,Ашиглалтад орсон,"Төв номын сан бизнес товер 120,52м2 оффис","☘️Төв номын сангийн баруун талд
☘️Бизнес товерт 120,52м2 9 тасалгаа
тохижилттой оффис худалдана.
📍23/8 давхарт
📍Урагшаа, баруун харууцтай
📍Үнэ: 1,1 тэрбум",47.9144880603982 106.915615565294,https://www.unegui.mn/adv/9322097_tov-nomyn-san-biznes-tover-120-52m2-offis/?p=5,6/15/2025,14:12
9145853,Сүхбаатар,1,Талбай,,620,89,6.97,Ашиглалтад орсон,Сбд хотын төвд оффис,"📍СБД, 𝟏-р хороо 𝟏-р эмнэлэг 𝟏𝟎𝟑-ийн хажууд 𝟖𝟗.𝟏 мкв оффис худалдана‼️
Шүдний эмнэлэгээр үйл ажиллагаа явуулж байсан. Шүдний эмнэлэгийн засал тохижилттой
💰ҮНЭ: 620 саяас
▪️𝟖𝟗.𝟏 мкв
▪️𝟏𝟒/𝟓 давхарт
▪️Хүссэн хуваалтаа хийх боломжтой дотроо 𝟎𝟎 той
▪️Хотын төвд байршилтай
▪️𝟏-р эмнэлэг, 𝟏𝟎𝟑, шангрила, багшийн дээд төв талбайтай ойр
▪️Эмнэлэг болон оффис үйлчилгээ төвлөрсөн
▪️Шүдний эмнэлэгийн чиглэлээр үйл ажиллагаа явуулж байсан шилэн хаалт хуваалт хийсэн бүх төрлийн чиглэлээр үйл ажиллагаа явуулах боломжтой
Одоо дотрох шүдний эмнэлэгийн тохижилт байхгүй",47.912432 106.921754,https://www.unegui.mn/adv/9145853_khotyn-tovd-offis-khudaldana/?p=5,6/15/2025,13:43
9313118,Баянзүрх,,Зүүн 4 зам,,2496,320,7.8,Ашиглалтад орсон,Зүүн 4 замд оффис,"Зүүн 𝟒 зам “𝐎𝐋𝐃 𝐂𝐈𝐓𝐘 𝐓𝐎𝐖𝐄𝐑” -д 𝟑𝟐𝟎 мкв давхар бүтнээр оффисын талбай худалдана.
📌Үнэ Мкв 𝟕,𝟖𝟎𝟎,𝟎𝟎𝟎₮ | 𝟐,𝟒𝟗𝟔,𝟎𝟎𝟎,𝟎𝟎𝟎₮
📌Төлбөрийн нөхцөл:Бэлэн, банк, бартер
📌Бартер сонсоно/ Байр, Машин, Бетон,арматур/
▪️𝟏𝟏/𝟖 Давхарт
▪️Урагшаа, хойшоо, зүүн ,Баруун харагдацтай
▪️𝟐-𝟑 Хувааж авах боломжтой
▪️Дотроо 𝟕-𝟖 хуваалттай, хуваалтуудыг аваад цэлгэр том залаар нь мөн ашиглах боломжтой
▪️Гаднаа 𝟐𝟎 машины зогсоолтой",47.919167 106.941762,https://www.unegui.mn/adv/9313118_zuun-4-zam-320-mkv-offis-khudaldana/?p=5,6/15/2025,13:36
7768701,Хан-Уул,,Яармаг,Titan Center,530,133,3.98,Ашиглалтад орсон,Титан центр 2-т 130мкв оффис үйлчилгээний талбай,Титан центр-2т 130мкв оффис үйлчилгээний талбайнууд худалдана,47.872371 106.814446,https://www.unegui.mn/adv/7768701_titan-tsentr-2t-130mkv-offis-uilchilgeenii-talbainuud-khudaldana/?p=5,6/15/2025,11:24
9298082,Баянгол,,Баруун 4 зам,JS tower,500,100,5,Ашиглалтад орсон,Нарны гүүрний зүүн хойно js tower-т 100мкв оффис,"Нарны гүүрний зүүн хойно JS tower-т 100мкв оффис худалдана.
• 4 давхарт
• урагшаа, баруун, хойшоо харсан
• гэрчилгээ бэлэн
• дотроо ариун цэврийн өрөөтэй
• 3 жижиг өрөө 1 том заалтай
• цайны өрөөтэй
мкв үнэ: 100м2|5.5сая|500сая",47.916677 106.897889,https://www.unegui.mn/adv/9298082_narny-guurnii-zuun-khoino-js-tower-t-100mkv-offis-khudaldana/?p=5,6/15/2025,10:48
9133768,Сүхбаатар,1,Талбай,Soyombo tower,2000,175,11.43,Ашиглалтад орсон,"Сбд хотын төвд соёмбо тауэр 175,5мк дуплекс","СБД 1-р хороо
Хотын ААА бүс буюу
Соёмбо Тауерт ганцхан байдаг
Дүплекс 175,5 мкв
Доороо Зочны хэсэг Галтогоотой
Дээрээ 2 унтлагын өрөөтэй
Бүх хэсэгтээ тусдаа Ариунцэврийн өрөөтэй
32н 12 давхарт
Зүүн хойшоо харсан харууцтай
Зүүн харсан 5н цонхтой
3н Ариун цэврийн өрөөтэй
Офис болон орон сууцаар худалдах боломжтой
Худалдах үнэ 1мкв 11,5 сая
Нийт 2,000,000,000
Гэрчилгээ бэлэн банкаар авах боломжтой",47.912432 106.921754,https://www.unegui.mn/adv/9133768_sbd-khotyn-tovd-soiombo-tauer-soyombo-tower-175-5mk-dupleks-khudaldana/?p=5,6/15/2025,9:41
9082113,Хан-Уул,,Зайсан,,940.5,95,9.9,Ашиглалтад ороогүй,Зайсан титан тауэр 95.05м2 оффис,бартертай ашиглалтанд 5 сард орно,47.884314 106.915418,https://www.unegui.mn/adv/9082113_zaisan-titan-tauer-titan-tower-95-05m2-offis/?p=5,6/15/2025,9:26
9067983,Хан-Уул,,Зайсан,N tower,1753.3,197,8.9,Ашиглалтад ороогүй,Худ зайсан тitan tower удирдлагын академийн баруун талд 197м2 талбай,"байрлал сайтай оффисоо яг одоо сонгоорой, үнэ хямд байгаа. м2 аа томсгож багасгаж сонгож болно",47.884314 106.915418,https://www.unegui.mn/adv/9067983_khud-zaisan-titan-tower-udirdlagyn-akademiin-baruun-tald-197m2-talbai/?p=5,6/15/2025,9:26
9061000,Хан-Уул,,Зайсан хойно,,613.8,62,9.9,Ашиглалтад ороогүй,Худ удирдлагын академийн баруун талд титан тауэр 62.05м2 оффис,залгаад маш дэлгэрэнгүй nice гоё мэдээллээ аваарай,47.897313 106.91261,https://www.unegui.mn/adv/9061000_khud-udirdlagyn-akademiin-baruun-tald-titan-tauer-titan-tower-62-05m2-offis/?p=5,6/15/2025,9:25
9121148,Баянзүрх,,Цайз,,669,223,3,Ашиглалтад орсон,Бзд 16-р хороолол 222.89м2 оффис талбай,"маш цэвэрхэн тав тухтай, зохион байгуулалт сайтай, бусад чиглэлээр худалдаж авч болно, банкны зээлд хамруулж өгнө, давхартаа 223м2 тэр чигтээ. лифттэй.",47.922338 106.980636,https://www.unegui.mn/adv/9121148_bzd-16-r-khoroolol-222-89m2-offis-talbai/?p=5,6/15/2025,9:24
9340141,Чингэлтэй,,Баянбүрд,Tasgan tower,184,34,5.41,Ашиглалтад орсон,Тасган таур оффис өрөө 34мкв,"Хотын төвд бизнесийн ашигтай байршилд
Нэг дор 400 оффис өрөөтэй
Зогсоол сайтай
Зүүн буюу төв замруу харсан",47.9278806292485 106.90571821241,https://www.unegui.mn/adv/9340141_tasgan-taur-offiss-oroo/?p=5,6/15/2025,6:04
9139226,Сонгинохайрхан,32,Москва,,130,680,0.19,Ашиглалтад орсон,Officin zoriulalttai hashaa baishin,huuchin 22 tend bairlah mal bordohiin etssiin buudlin yg hajuud AJ ahiun zoriulalttai hashaa baishin zarna. Shine ashiglaagui. Offis uruu-1 ajilchdin gal togoo uruu-1 Ajilchdiin huvtsas solih uruu-1 Galiin uruu-1. Shine zasmal tavigdsn. Gazriin hemjee 680MKB Baishingin hemjee 98MKB barter sonirhono yarltai avh hund yrij ugnu gerchilgee asuudlgui buh zuil belen,47.892461 106.687165,https://www.unegui.mn/adv/9139226_officin-zoriulalttai-hashaa-baishin/?p=5,6/15/2025,4:51
